	WORD	CEFR	CLUE
217	agresividad	c1	['a natural disposition to be hostile', 'obstreperous and defiant aggressiveness', 'the quality of being bold and enterprising', 'a feeling of hostility that arouses thoughts of attack']
218	agresivo	b2	['having or showing determination and energetic pursuit of your ends', 'marked by aggressive ambition and energy and initiative', '(informal British usage) aggravation or aggression', 'characteristic of an enemy or one eager to fight', 'tending to spread quickly']
219	agresión	c1	['violent action that is hostile and usually unprovoked', '(informal British usage) aggravation or aggression', 'deliberately unfriendly behavior', 'the act of initiating hostilities']
220	agricultor	b2	['a person who tills the soil for a living', 'someone concerned with the science or art or business of cultivating the soil', 'a person who operates a farm', 'a hired hand on a farm']
221	agricultura	a2	['the practice of cultivating the land or raising stock', 'a large-scale farming enterprise', 'the class of people engaged in growing food']
222	agrio	c1	['smelling of fermentation or staleness', 'showing a brooding ill humor; ; ; ; ; ; - Bruce Bliven', 'being sour to the taste', 'tasting sour like a lemon', 'in an unpalatable state']
223	agronomía	b2	['the application of soil and plant sciences to land management and crop production']
224	agrupación	b1	['any number of entities (members) considered as a unit', 'the activity of putting things together in groups']
225	agrupar	c1	['arrange into a group or groups', 'form a group or group together', 'gather or cause to gather into a cluster', 'add together from different sources']
226	agrícola	b2	['relating to rural matters', 'relating to or used in or promoting agriculture or farming']
227	agua	b2	"['a facility that provides a source of water', 'a liquid necessary for the life of most animals and plants', ""the part of the earth's surface covered with water (such as a river or lake or ocean)"", 'binary compound that occurs at room temperature as a clear colorless odorless tasteless liquid; freezes into ice below 0 degrees centigrade and boils above 100 degrees centigrade; widely used as a solvent', 'once thought to be one of four elements composing the universe (Empedocles)', 'drops of fresh water that fall as precipitation from clouds']"
228	aguacate	b1	['avocado']
229	aguacero	a2	['a sudden downpour (as of tears or sparks etc) likened to a rain shower', 'a heavy rain']
230	aguafiestas	c1	['someone who spoils the pleasure of others']
231	aguantar	c1	"['put up with something or somebody unpleasant', 'stand up or offer resistance to somebody or something', 'drink alcohol without showing ill effects', ""have or hold in one's hands or grip"", 'to close within bounds, limit or hold back from movement', 'keep from departing', 'hang on during a trial of endurance', ""hold one's ground; maintain a position; be steadfast or upright"", 'resist or confront with resistance', 'fail to spoil or rot', 'be designed to hold or take']"
232	aguante	c1	['staying power']
233	aguardar	c1	['look forward to the probable occurrence of']
234	agudo	b2	['having or experiencing a rapid onset and short but severe course', 'having or made by a thin edge or sharp point; suitable for cutting or piercing', 'extremely sharp or intense', 'diligent and thorough in inquiry or investigation', 'used of sounds and voices; high in pitch or frequency', 'having or emitting a high-pitched and sharp tone or tones', 'set at a sharp or high angle or slant', 'cleverly amusing in tone', 'having or demonstrating ability to recognize or draw fine distinctions', 'quick to understand; - Nathaniel Hawthorne', 'ending in a sharp point', 'of an angle; less than 90 degrees']
235	aguijón	c1	['a pointed instrument that is used to prod into a state of motion']
236	aguja	a1	['large wading bird that resembles a curlew; has a long slightly upturned bill', 'striker that ignites the charge by striking the primer', 'a sharp pointed implement (usually steel)', 'a slender pointer for indicating the reading on the scale of a measuring instrument', 'a tall tower that forms the superstructure of a building (usually a church or temple) and that tapers to a point at the top', 'a sharp pointed device attached to the cartridge of a record player', 'the leaf of a conifer']
237	agujero	c1	['an opening deliberately made in or through something', 'an opening into or through something', 'an unoccupied space']
238	ahogado	c1	"[""drawing position in chess: any of a player's possible moves would place his king in check""]"
239	ahogar	c1	"['force to go away by blinking', 'struggle for breath; have insufficient oxygen intake', ""constrict (someone's) throat and keep from breathing"", 'get rid of as if by submerging', 'kill by submerging in water', 'deprive of the oxygen necessary for combustion', 'kill by squeezing the throat of so as to cut off the air', 'make imperceptible', 'hang with a halter']"
240	ahondar	c1	['familiarize oneself thoroughly with']
241	ahora	a1	['at the present moment', 'the momentary present']
242	ahorrar	c1	['accumulate money for future use', 'spend less; buy at a reduced price', 'spend sparingly, avoid the waste of', 'refrain from harming', 'save or relieve from an experience or action']
243	ahorro	c1	['an act of economizing; reduction in cost']
244	ahuyentar	c1	"[""drive away by crying `shoo!'""]"
245	ahínco	c1	['the act of persisting or persevering; continuing or repeating behavior']
246	aire	c1	['a reflex that expels intestinal gas through the anus', 'a distinctive but intangible quality surrounding a person or thing', 'inherent resemblance between persons or things', 'beautiful carriage', 'elegance and beauty of movement or expression', 'a succession of notes forming a distinctive sequence', 'the mass of air surrounding the Earth', 'the region above the ground', 'air moving (sometimes with considerable force) from an area of high pressure to an area of low pressure', 'nowhere to be found in a giant void', 'a mixture of gases (especially oxygen) required for breathing; the stuff that the wind consists of', 'once thought to be one of four elements composing the universe (Empedocles)']
247	aislamiento	b2	['the act of protecting something by surrounding it with material that reduces or prevents the transmission of sound or heat or electricity', 'the act of isolating something; setting something apart from others', 'a disposition to prefer seclusion or isolation', 'a feeling of being disliked and alone', 'a state of separation between persons or groups']
